_id,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
656e363fb15695f9424c99fa,23953,20000,1,2,2,25,1,2,0,0,-1,0,20873,20240,20365,19565,9928,12758,4,1378,1203,15460,3000,2000,1
656e363fb15695f9424c9a97,24110,100000,1,1,2,27,-1,-1,-1,2,-1,0,194,678,1032,516,998,482,1000,1032,0,998,0,800,1
656e363fb15695f9424c89b9,19792,50000,2,3,1,40,0,0,0,0,0,0,48489,49495,50866,48390,17953,23,1813,2184,1248,359,0,20706,1
656e363fb15695f9424ca9ad,27972,110000,2,2,2,29,0,0,2,2,2,2,18817,21068,16412,16809,8682,8861,2600,1102,1000,0,602,0,1
656e363fb15695f9424cb0c4,29787,90000,1,2,1,36,0,0,0,-2,-2,-2,53234,38645,0,0,0,0,2100,0,0,0,0,0,0
656e363fb15695f9424c7fb6,17229,240000,2,2,2,30,0,0,0,0,0,0,89009,71169,67528,64238,65521,65829,3071,2390,2311,2330,2392,2504,0
656e363fb15695f9424c922d,21956,280000,2,1,2,27,-1,-1,-1,-1,-1,-1,6585,4308,0,1265,1627,204,4308,0,1265,1638,204,3908,0
656e363fb15695f9424c9771,23304,50000,2,2,2,25,0,0,0,0,0,0,37034,37698,37252,38254,38445,39273,1586,1624,1626,1377,1448,1399,0
656e363fb15695f9424c7730,15047,50000,1,3,2,47,0,0,0,0,0,0,29789,28699,29305,27595,27745,28086,1763,1759,1439,979,1164,1300,0
656e363fb15695f9424ca689,27168,10000,1,2,1,29,0,0,0,0,0,0,8275,8409,8600,9470,6690,9690,2800,2000,1500,900,3000,0,1
656e363fb15695f9424c74d2,14441,50000,2,1,2,33,1,-2,-1,0,0,-1,0,0,12493,28365,6300,999,0,12493,16000,0,999,0,0
656e363fb15695f9424ca435,26572,250000,2,3,1,53,1,-1,-1,-1,-1,-1,-13,3823,839,0,1762,0,3836,839,0,1762,0,0,0
656e363fb15695f9424c8dd8,20847,210000,1,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
656e363fb15695f9424c8243,17882,60000,1,2,2,27,0,0,0,0,2,0,26437,27741,28465,31040,29827,28254,1701,1425,3000,0,955,942,0
656e363fb15695f9424c73d4,14187,120000,1,2,1,51,0,0,0,0,0,2,115771,118818,119395,108802,99988,84253,5829,5900,4100,7100,0,17400,1
656e363fb15695f9424c7f4b,17122,30000,2,2,1,27,2,2,2,2,4,3,25557,26648,27536,28203,29048,29903,1800,1600,1400,1600,1600,1600,1
656e363fb15695f9424c852b,18626,50000,2,3,2,26,1,2,2,2,2,2,31336,32320,33408,32577,34329,33643,1800,1900,0,2600,0,1700,1
656e363fb15695f9424c98ad,23620,150000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
656e363fb15695f9424cabcd,28516,150000,2,1,2,33,-2,-2,-2,-2,-2,-2,24393,26847,32702,33459,27800,2261,27007,32715,33475,27808,2261,169465,0
656e363fb15695f9424c85b7,18766,200000,2,1,1,28,-1,-1,-1,-1,-1,-1,1878,576,4251,1358,300,0,576,4251,1358,300,8909,5670,0
656e363fb15695f9424c8d46,20701,50000,1,3,2,49,0,0,0,0,0,0,48245,27656,23168,20245,20251,19970,1286,21578,1310,706,806,656,0
656e363fb15695f9424ca0ad,25668,30000,2,1,2,25,0,0,0,0,0,0,29668,28732,29752,28627,29467,29634,1500,1505,1500,2200,2300,3000,0
656e363fb15695f9424c9bbf,24406,20000,1,3,2,49,1,2,2,-1,0,0,19481,18756,-3744,17105,17250,0,0,0,21200,345,0,0,1
656e363fb15695f9424c7b56,16109,10000,2,2,2,31,0,0,0,0,0,0,10468,9138,10309,10299,10295,10306,1160,1331,1321,517,528,600,0
656e363fb15695f9424c8849,19424,150000,2,1,2,31,0,0,0,-1,0,0,10778,6798,6221,4711,6711,6711,6000,3039,9050,2000,0,4000,0
656e363fb15695f9424c982c,23491,120000,2,1,2,33,-1,-1,-1,-1,-1,2,332,332,538,3160,2928,2596,332,538,3160,100,0,2959,1
656e363fb15695f9424c8aa4,20027,90000,2,1,2,36,0,0,0,0,0,-1,39317,28491,20367,16680,10320,7601,1808,1657,1000,206,7601,286,1
656e363fb15695f9424c9cfc,24723,210000,1,1,2,36,-1,-1,2,-1,-1,-1,931,2562,736,270,-466,1798,2570,0,270,0,3000,0,0
656e363fb15695f9424c8d14,20651,20000,1,2,2,25,0,0,-1,0,0,0,5347,-1077,3347,4426,1906,942,5006,5000,2000,0,900,0,0
656e363fb15695f9424c7a3a,15825,80000,2,2,2,27,1,2,2,2,2,-2,4073,3863,8109,7849,0,0,0,4500,21,0,0,0,0
656e363fb15695f9424c939b,22322,240000,2,2,1,28,-1,0,0,0,-1,-1,5740,5639,3428,4634,4590,9675,1215,2000,2000,4590,9675,15000,0
656e363fb15695f9424c7fa1,17208,50000,2,1,2,27,2,3,2,2,2,2,34044,33202,34370,34806,35433,36216,0,2000,1300,1500,1500,1500,1
656e363fb15695f9424c73e6,14205,30000,2,1,2,24,0,-1,2,-1,0,0,2880,3285,2280,248,248,-150,3285,0,248,0,0,0,1
656e363fb15695f9424c739b,14130,180000,2,1,2,26,-2,-2,-2,-2,-2,-2,4312,2117,5944,2102,10214,0,2117,5944,2102,10214,0,0,0
656e363fb15695f9424c8d36,20685,50000,1,2,2,29,2,2,2,2,2,0,35488,36606,37526,38214,37302,38546,2000,1800,1600,0,2000,1600,1
656e363fb15695f9424ca484,26651,30000,1,2,2,25,2,0,0,0,0,0,29608,27471,29075,26011,13900,0,1600,3000,1200,139,0,0,0
656e363fb15695f9424c7db7,16718,30000,1,2,1,36,-1,2,-1,-1,-1,-1,1226,390,390,390,390,0,0,390,390,390,0,780,1
656e363fb15695f9424c9a12,23977,200000,1,1,2,26,-2,-2,-2,-2,-2,-2,-4,909,6737,6012,5167,3132,913,6737,6031,5167,3132,2290,0
656e363fb15695f9424c9cd7,24686,140000,1,2,2,36,0,0,0,0,0,0,58165,59693,61732,62411,64372,70015,2500,3000,2300,3000,6700,0,1
656e363fb15695f9424c8b1c,20147,50000,2,2,1,42,3,3,2,2,0,0,24225,24046,24574,24348,16130,16467,500,1200,516,566,585,608,1
656e363fb15695f9424c815e,17653,240000,2,2,2,43,0,0,-1,-1,-1,-1,225159,216829,27620,24873,24511,24000,20000,27662,24873,24511,24000,37645,0
656e363fb15695f9424c78a1,15416,170000,2,1,1,52,-2,-1,0,0,-1,-1,416,2939,5447,416,7509,6387,2939,3000,5,7509,6387,1666,0
656e363fb15695f9424c7251,13800,20000,1,2,2,24,0,0,0,2,0,0,6128,7171,9582,9282,9977,10812,1300,2700,0,1000,1000,0,0
656e363fb15695f9424c7239,13776,350000,2,3,1,43,-1,2,-1,0,-1,-1,14103,5397,54554,92400,3520,3330,0,54554,83288,3520,3330,21852,0
656e363fb15695f9424c9ca3,24634,500000,1,2,1,46,0,0,-1,-1,-1,-1,157046,82603,37528,83629,20894,27217,1652,37550,83642,20894,24038,59021,0
656e363fb15695f9424cae79,29200,10000,1,2,2,27,0,0,0,0,0,0,9457,9554,7335,9025,7886,8382,1107,1310,2000,269,1000,1100,0
656e363fb15695f9424c8486,18461,50000,2,1,2,23,0,0,0,0,0,0,50933,50906,48560,49826,34318,19884,2400,2500,2608,700,3381,0,0
656e363fb15695f9424c7c3d,16340,30000,2,2,1,43,2,2,2,2,2,2,15780,15246,17838,17272,18131,17711,0,3141,0,1434,0,1581,1
656e363fb15695f9424c9e42,25049,100000,1,3,1,54,0,0,0,0,5,4,37082,46041,59526,72823,71105,69424,10000,15000,15000,0,0,0,1
656e363fb15695f9424c7efc,17043,300000,2,2,2,24,0,0,0,-1,-1,-1,26158,25673,14290,7490,2962,0,5673,7000,7490,2962,0,0,0
656e363fb15695f9424ca30a,26273,300000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
656e363fb15695f9424cafe7,29566,50000,1,3,1,47,1,-2,-1,0,0,0,-2012,-2012,47714,48685,18139,18519,0,50224,2195,649,672,749,0
656e363fb15695f9424c859e,18741,240000,2,2,2,26,-1,-1,-1,-1,-1,-2,2335,2335,0,4670,0,0,2335,0,4670,0,0,0,0
656e363fb15695f9424c7a24,15803,100000,2,2,2,24,2,0,0,0,0,0,177646,94299,96389,97571,86202,92282,7900,4500,3800,3500,7500,3500,0
656e363fb15695f9424c88e6,19581,200000,2,2,1,39,-1,-1,-1,-1,-1,-1,13145,15549,21375,9312,23958,10825,15571,21488,9312,23958,10825,10773,0
656e363fb15695f9424c90c5,21596,60000,2,1,2,24,0,0,0,0,0,0,57802,58960,60862,59279,59176,58128,2960,2866,2279,2276,2128,2237,0
656e363fb15695f9424c8365,18172,400000,1,1,2,41,-1,-1,-1,-1,0,-1,11461,5864,5300,6534,5222,500,5877,5300,6534,0,500,360,0
656e363fb15695f9424c84bf,18518,30000,2,2,2,25,-2,-2,-1,0,0,0,0,1232,27287,27874,28430,29093,1232,31484,1444,1000,1100,1491,0
656e363fb15695f9424c8b6d,20228,220000,2,3,1,51,0,0,0,0,0,0,44076,40353,36314,32320,27803,25370,2000,1600,1600,1000,3000,1000,0
656e363fb15695f9424cadd5,29036,60000,2,3,1,50,-1,-1,-1,-1,-1,-1,2811,297,734,399,670,0,297,737,399,670,0,9398,1
656e363fb15695f9424c931b,22194,150000,2,1,2,30,-1,-1,-1,-1,-1,-1,4205,1264,10830,2501,4461,1240,1264,10830,2501,4461,1240,165,0
656e363fb15695f9424c99da,23921,50000,1,3,1,22,0,0,0,0,0,0,45458,46450,47599,48456,44546,43256,2051,2200,2016,2009,2092,1020,1
656e363fb15695f9424c865f,18934,420000,2,2,1,32,0,0,0,0,0,0,89863,16500,17493,17215,17248,17763,1782,1275,1281,617,793,1000,0
656e363fb15695f9424c7312,13993,20000,1,2,2,30,1,2,0,0,2,0,17819,17244,18938,19836,19390,19664,0,2000,1500,0,1000,1500,1
656e363fb15695f9424c7b32,16073,50000,2,3,2,40,0,0,0,0,0,0,19824,29311,30862,26614,15571,14971,15000,10000,5000,1500,800,2000,0
656e363fb15695f9424c90ce,21605,110000,2,2,2,25,0,0,0,0,0,0,80374,81652,47291,43857,45684,40994,3000,3000,2173,3000,3500,1538,0
656e363fb15695f9424c713e,13525,80000,2,3,2,55,0,0,0,0,0,0,78009,78616,49662,48867,48278,46773,2420,2000,1656,1693,1767,1581,0
656e363fb15695f9424c9f80,25367,80000,2,1,2,25,0,0,0,0,0,0,40764,41765,42251,46475,48156,50419,2000,1776,5000,3000,5000,2500,0
656e363fb15695f9424c8a42,19929,160000,2,3,1,36,-2,-2,-2,-2,-2,-2,170,1062,0,0,0,0,1062,0,0,0,0,0,0
656e363fb15695f9424caccf,28774,120000,2,1,2,32,-1,2,0,-1,-1,-1,1192,696,1210,1799,1594,1255,0,1179,1799,1594,1255,1133,0
656e363fb15695f9424ca269,26112,180000,2,1,2,35,-2,-2,-2,-2,-2,-2,7210,370,8479,792,3826,1997,370,8875,792,3826,1997,396,0
656e363fb15695f9424cab36,28365,80000,2,2,1,35,1,2,2,2,2,2,30997,32043,31250,34109,34802,34108,1852,0,3711,1550,0,1400,1
656e363fb15695f9424c86e1,19064,70000,2,1,1,31,0,0,0,0,0,0,63820,60697,61139,56609,47819,43471,5000,4000,3000,3000,3000,2000,0
656e363fb15695f9424c7ab1,15944,340000,2,1,2,33,0,0,2,0,0,2,63201,68466,64478,67271,62269,56502,8100,0,5000,5000,0,10000,0
656e363fb15695f9424c8b8f,20262,600000,2,3,2,51,0,0,0,0,0,0,95286,78404,147559,323129,310042,311840,10448,85113,217035,11032,15019,10033,0
656e363fb15695f9424c984d,23524,380000,2,3,1,46,1,-2,-1,-1,-1,-1,0,0,224,4034,0,2062,0,224,4034,0,2062,0,0
656e363fb15695f9424cafb3,29514,30000,1,2,2,32,0,0,2,2,0,0,26742,29095,30819,29214,29478,23384,2800,2500,0,910,1000,1000,0
656e363fb15695f9424c7a19,15792,70000,2,1,2,26,0,0,0,0,0,0,41614,43610,46581,47634,51305,52580,3000,4000,1829,4500,2100,2500,0
656e363fb15695f9424c952a,22721,60000,2,2,1,35,0,0,0,0,0,0,59449,58548,53054,47933,29254,29981,2300,2600,2000,1200,1200,1500,0
656e363fb15695f9424c7760,15095,100000,1,1,2,35,-1,2,0,0,-1,0,1818,1644,2449,-571,40342,41113,0,1020,0,41113,1000,1400,1
656e363fb15695f9424c8d97,20782,240000,1,3,1,33,0,0,0,2,0,0,64853,67948,197032,169878,164926,160600,8000,157500,0,5759,5775,6407,0
656e363fb15695f9424c9562,22777,260000,2,1,2,29,0,0,0,0,0,0,267336,264929,234214,169096,117873,79782,11000,9800,6000,4088,3000,3000,1
656e363fb15695f9424c98fe,23701,490000,2,1,1,53,-2,-2,-2,-2,-2,-2,1700,8913,0,400,4186,6205,8913,0,400,4186,6205,2025,0
656e363fb15695f9424c80b9,17488,160000,2,3,2,35,0,0,0,0,0,0,92509,88281,80435,79969,77108,76579,3472,3604,2972,3000,2228,2201,0
656e363fb15695f9424c882e,19397,180000,2,2,1,32,0,0,0,0,0,-2,5244,8135,12621,17987,-99,-99,3000,5000,15000,0,0,0,0
656e363fb15695f9424ca7ee,27525,420000,1,3,1,53,-1,-1,-2,-2,-2,-2,3717,-2953,-2953,-2953,-2953,-2953,5,0,0,0,0,0,0
656e363fb15695f9424cadac,28995,270000,2,3,1,41,0,0,0,0,0,0,48872,43688,35638,41704,43869,45160,3688,2638,6704,2869,2000,1686,0
656e363fb15695f9424caddb,29042,460000,2,2,1,50,0,0,0,0,0,0,581319,552144,523423,493548,429966,427216,19141,19141,20141,14642,31549,15522,1
656e363fb15695f9424c8d50,20711,560000,1,2,1,49,0,0,2,2,-1,-1,13432,12762,7077,3416,3416,416,3300,1416,0,3416,416,3416,0
656e363fb15695f9424c8052,17385,180000,2,1,2,33,2,-1,-1,-1,-1,-1,416,416,416,416,150,982,416,416,416,150,982,416,1
656e363fb15695f9424cae6b,29186,50000,2,3,2,55,2,0,0,0,0,0,13741,14750,15774,17087,17119,17602,1243,1267,1580,612,758,700,0
656e363fb15695f9424c8bde,20341,200000,2,3,1,56,0,0,0,0,0,0,193392,159546,158486,160375,163444,0,5039,8000,3500,3269,0,0,0
656e363fb15695f9424c9d1f,24758,460000,1,2,1,37,0,0,0,0,0,0,66935,76719,74537,70481,85204,93194,13039,5036,5015,20005,10007,28004,0
656e363fb15695f9424c8eb3,21066,150000,1,1,1,37,0,0,0,0,0,2,112695,97907,100826,103297,111784,108887,3515,5002,5189,14002,8,4009,0
656e363fb15695f9424c7444,14299,30000,2,2,1,37,0,0,0,2,2,2,26168,27442,30165,29383,32739,33143,2000,3500,0,4000,1150,1000,0
656e363fb15695f9424cb109,29856,80000,1,3,2,44,1,2,0,0,0,2,58606,57076,58358,58992,62696,64148,0,2800,2200,4700,2600,0,0
656e363fb15695f9424c780c,15267,330000,2,2,1,37,-1,-1,-1,-1,0,0,2202,2900,2335,7278,6646,5324,2911,2579,7278,6,26,2089,0
656e363fb15695f9424c9c1e,24501,60000,1,1,2,36,1,2,0,0,2,0,104492,53348,52817,57954,56556,55220,5200,3000,8500,0,4000,7000,0
656e363fb15695f9424c8aae,20037,360000,2,2,1,44,-2,-2,-2,-2,-2,-2,1715,3662,12595,223,222,490,3680,12657,224,223,492,494,0
656e363fb15695f9424c87c5,19292,120000,2,2,2,39,-2,-2,-2,-2,-2,-2,326,3756,326,326,326,476,3756,652,326,326,476,326,1
656e363fb15695f9424c957a,22801,170000,2,1,2,30,0,-1,-1,-1,0,0,15220,8404,16835,2200,7510,12510,8404,16835,2200,5510,5000,8100,0
656e363fb15695f9424c95d0,22887,100000,2,1,1,31,1,-2,-2,-2,-2,-1,0,0,0,0,0,6179,0,0,0,0,6179,0,0
656e363fb15695f9424cacbc,28755,70000,2,2,2,34,-1,-1,-1,-1,0,0,2226,1245,-1000,11019,11632,7864,1245,0,12019,1000,157,7851,0
656e363fb15695f9424c7a4b,15842,210000,2,2,2,28,-2,-2,-2,-2,-2,-2,2316,2316,2836,2316,1446,131242,2316,2836,2316,1446,131242,5000,0
656e363fb15695f9424c9956,23789,50000,2,3,1,53,1,2,0,0,0,0,51254,49852,28379,15988,16718,17446,0,6200,2000,1000,1000,1000,0
656e363fb15695f9424c84f6,18573,60000,2,2,2,24,-1,0,-1,0,0,0,9970,7699,9479,10213,10000,11832,1020,9479,1000,200,1832,5889,0
656e363fb15695f9424c9b67,24318,70000,1,3,1,35,0,0,2,2,2,2,27915,31009,31914,32394,31574,34053,3577,1700,1300,0,3000,1385,0
656e363fb15695f9424cabdd,28532,200000,2,1,1,40,2,2,2,2,2,2,80468,82874,84900,85758,87003,89112,4200,4100,3000,3400,3500,0,1
656e363fb15695f9424c9a29,24000,100000,1,1,2,26,0,-1,0,0,-1,0,1544,1049,2067,1944,389,1221,1100,1200,1000,500,1000,1000,1
656e363fb15695f9424c77f6,15245,80000,2,2,1,37,-1,0,0,2,2,2,28652,29869,33071,33531,34184,33503,2000,4000,1300,1500,0,1300,0
656e363fb15695f9424c7399,14128,150000,1,1,2,28,0,0,0,0,0,-2,6065,9606,3425,3425,0,0,5000,1000,0,0,0,53082,1
656e363fb15695f9424c8371,18184,200000,1,1,1,45,-2,-2,-2,-2,-2,-2,3659,1710,5033,1125,1088,4469,1718,5069,1130,1093,4491,0,0
656e363fb15695f9424c865c,18931,210000,2,1,2,31,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
656e363fb15695f9424c90de,21621,50000,2,2,2,23,0,0,0,0,0,-1,21699,33109,32856,27438,4786,768,11877,1660,1600,624,768,173,0
656e363fb15695f9424c9125,21692,240000,2,1,2,27,-2,-1,-1,-1,-1,-2,5886,5055,8774,1854,-9584,-15483,5055,8774,1854,0,0,66971,0
656e363fb15695f9424c928e,22053,50000,2,2,2,29,1,2,2,2,0,0,22021,22334,21047,19925,20638,18803,1000,2000,1000,1000,1000,1000,0
656e363fb15695f9424ca772,27401,20000,1,3,2,47,-1,0,0,-2,-2,-1,3897,4774,-10,-10,-10,3990,1004,0,0,0,4000,2000,0
656e363fb15695f9424c9d8c,24867,150000,1,1,1,36,1,-2,-2,-2,-1,-1,0,-316,-632,-1264,316,782,0,0,0,1580,782,638,0
656e363fb15695f9424c7fdd,17268,50000,2,2,1,37,0,0,0,0,0,-2,29969,17791,12592,5022,780,390,1281,1099,1009,10000,0,17458,0
656e363fb15695f9424ca2e9,26240,200000,2,2,2,33,0,0,0,0,0,0,64932,66223,68261,69133,70689,72201,2365,3100,2600,2700,2800,2700,0
656e363fb15695f9424c9dc6,24925,230000,1,2,1,34,0,0,0,0,0,0,165090,135706,122232,82007,80811,81914,6500,6000,3400,2500,2000,1800,0
656e363fb15695f9424c7198,13615,70000,2,3,3,39,0,0,-1,0,-1,0,34244,32193,10803,15133,3148,4699,3000,11000,5000,3150,2000,4000,0
656e363fb15695f9424c8c80,20503,210000,1,3,2,28,0,0,0,0,0,0,58340,58644,59855,61013,61097,65089,2107,3000,3000,2500,6000,8000,0
656e363fb15695f9424c7d78,16655,10000,1,2,2,30,0,-1,0,-1,-1,-1,1473,3236,4790,390,0,780,3236,2000,390,0,780,0,1
656e363fb15695f9424c7738,15055,470000,1,2,1,35,0,0,0,0,0,0,170812,172332,177566,182074,183417,185608,6500,8000,9000,7000,8000,8000,1
656e363fb15695f9424c9f3b,25298,50000,2,2,1,24,0,0,0,0,0,0,48700,47544,47612,48713,49295,49916,2401,2440,2396,1368,1401,1807,0
656e363fb15695f9424c7f77,17166,180000,2,1,2,29,-1,0,0,0,2,0,10265,11288,13093,14874,14339,19068,1200,2000,2000,0,5000,5000,0
656e363fb15695f9424cab03,28314,120000,2,3,1,34,-2,-1,-1,-1,-1,-2,0,360,389,978,0,2358,360,389,978,0,2358,0,0
656e363fb15695f9424ca436,26573,90000,2,3,1,55,0,0,0,0,0,0,39731,38272,36858,35447,33465,31680,2000,2000,2000,1400,1400,1712,0
656e363fb15695f9424c7724,15035,50000,1,1,2,39,0,0,0,2,0,0,33307,38730,50694,49483,17299,17959,6000,13000,0,1000,1000,2000,1
656e363fb15695f9424cadfd,29076,400000,2,1,1,55,-1,-1,-1,-1,0,0,153951,193159,72201,199209,179290,9780,193358,72356,199209,411,0,126743,0
656e363fb15695f9424c8347,18142,500000,1,1,1,42,0,0,0,-1,-1,0,47556,36675,9739,579,53599,25276,2016,1049,767,87150,931,1068,0
656e363fb15695f9424ca1e7,25982,180000,2,3,2,45,0,0,0,2,0,0,76942,77952,80269,66855,67128,67257,4003,5603,3,2504,2511,3021,0
656e363fb15695f9424c9f8c,25379,230000,2,1,2,28,0,0,0,-2,-2,-1,231591,102650,0,0,0,915,4650,0,0,0,915,4306,0
656e363fb15695f9424c8add,20084,210000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
656e363fb15695f9424c7961,15608,90000,2,2,2,27,0,0,0,0,0,0,18525,14242,25574,21948,19689,11026,10105,16776,19689,0,5000,15000,0
656e363fb15695f9424c8cf0,20615,50000,1,2,1,30,4,3,2,0,0,0,49926,48840,46958,47796,48800,50108,0,0,2000,2000,2000,6000,1
656e363fb15695f9424c8952,19689,240000,2,1,1,33,0,0,0,0,0,0,214361,218626,223329,227820,227154,231935,7830,8231,8332,8187,8500,8029,0
656e363fb15695f9424c8e98,21039,240000,1,2,1,42,-1,-1,-1,-1,0,0,795,1916,1530,2961,5962,7336,1921,1534,2961,3001,2024,1000,0
656e363fb15695f9424c7373,14090,190000,1,3,1,38,0,0,0,0,0,0,94921,97397,99789,102131,104491,106755,4000,4000,4000,4000,4000,4000,0
656e363fb15695f9424caf00,29335,100000,1,1,2,27,0,0,0,0,0,0,9228,10240,11372,12092,12429,22315,1171,1303,1023,360,10000,442,0
656e363fb15695f9424cb021,29624,230000,1,2,1,39,0,0,0,0,0,0,20307,19864,17789,14416,14445,14452,2000,2263,2000,2000,2000,2000,0
656e363fb15695f9424cac37,28622,50000,2,2,1,40,0,0,0,0,0,0,31934,32711,34061,32672,32479,33431,2000,3000,3000,3000,2000,1000,1
656e363fb15695f9424c7d2d,16580,20000,1,1,2,29,0,0,0,0,0,0,15934,15028,16023,11631,12377,4830,1329,1324,1000,2000,1000,0,0
656e363fb15695f9424c738c,14115,50000,2,2,2,23,0,0,0,0,0,0,50105,51099,50269,28553,30196,30208,2205,2204,1000,2013,5004,2009,0
656e363fb15695f9424c8b20,20151,50000,2,1,1,40,0,0,0,0,0,0,48519,35968,29453,26660,26235,27647,1800,1755,1500,1101,2000,1135,0
656e363fb15695f9424cae7d,29204,100000,1,3,1,35,0,0,0,0,0,0,94467,96521,98728,74239,75704,55704,3627,3938,2515,2516,4022,2032,0
656e363fb15695f9424c8ffa,21393,150000,1,1,1,54,1,2,2,2,2,2,23959,23276,25294,26780,27143,27563,0,2400,2201,1100,1000,0,1
656e363fb15695f9424ca578,26895,240000,1,3,1,33,0,0,2,0,0,2,45971,49321,48370,49660,53090,48215,4000,0,2000,4000,0,2000,0
656e363fb15695f9424c8de8,20863,240000,1,2,1,45,0,0,0,0,0,0,228278,232449,223853,225623,221130,225446,10000,9000,10000,8301,9000,13000,0
656e363fb15695f9424c89d7,19822,50000,2,3,2,46,0,0,0,0,0,0,47788,48885,49273,40385,36901,29263,2201,2250,1509,1329,1300,1200,0
656e363fb15695f9424ca563,26874,110000,1,2,1,37,0,0,2,2,0,0,111864,112112,114367,111064,112123,111575,11000,5500,0,4400,4500,4200,0
656e363fb15695f9424cb113,29866,150000,1,1,1,43,-1,3,2,-1,-1,-1,832,832,416,416,416,416,0,416,416,416,416,0,1
656e363fb15695f9424ca64b,27106,60000,1,2,1,47,0,0,0,0,0,2,29324,30333,31835,33602,38127,37382,1500,2000,2300,5100,0,2000,1
656e363fb15695f9424ca2b6,26189,140000,2,2,1,36,-1,-1,-1,2,-1,2,430,303,8934,580,9071,6317,303,9061,0,9071,0,656,1
656e363fb15695f9424c888f,19494,130000,2,3,2,36,-1,-1,-1,-1,-1,-1,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1938,0
656e363fb15695f9424c92a9,22080,120000,2,2,2,29,-1,-1,-2,-1,0,0,1450,0,0,1187,1187,1187,0,0,1187,0,0,0,0
656e363fb15695f9424c78c9,15456,20000,1,2,2,24,1,2,0,0,0,0,20036,19322,17619,10688,11346,0,0,2000,4000,2033,0,0,0
656e363fb15695f9424ca7c6,27485,100000,1,3,1,54,2,2,2,3,2,2,81507,83154,88223,85924,86803,88745,3900,7300,0,3200,3500,3420,1
656e363fb15695f9424c90db,21618,130000,2,2,1,23,-1,-1,-1,-1,-1,-1,579,1186,0,497,0,186,1186,0,497,0,186,0,1
656e363fb15695f9424c7810,15271,230000,2,2,1,42,-2,-2,-2,-2,-2,-2,430,430,430,430,430,430,430,430,430,430,430,430,1
656e363fb15695f9424c7f8d,17188,70000,2,1,2,29,0,0,0,2,2,2,40048,40783,44205,44784,43763,46646,1700,4100,1600,0,3600,2000,0
656e363fb15695f9424c9f7b,25362,180000,2,2,1,26,-1,-1,-1,-1,-1,-1,2406,2410,2057,2392,1483,2161,2410,2057,2392,1483,2161,2181,0
656e363fb15695f9424ca56a,26881,50000,1,1,2,39,3,3,2,2,2,-2,65766,59702,55899,54275,20280,20038,0,2100,0,62013,858,869,0
656e363fb15695f9424c7a70,15879,80000,2,3,1,28,0,0,0,0,0,0,63900,65343,66171,58683,43421,44267,3000,2470,2228,1516,2000,1556,1
656e363fb15695f9424c81db,17778,70000,2,3,2,55,0,0,0,0,0,0,4664,5680,6703,7853,7316,7350,1100,1123,1273,407,300,300,0
656e363fb15695f9424c866f,18950,290000,2,2,1,32,0,0,0,0,0,0,76383,78200,79726,80890,81615,75661,3400,3700,3600,3000,3000,3000,0
656e363fb15695f9424c89c4,19803,280000,2,2,1,46,0,0,0,0,0,0,34433,34763,25048,24116,50483,47056,1383,1647,1004,41551,2056,1670,0
656e363fb15695f9424ca45f,26614,20000,1,2,2,22,1,2,0,0,0,0,19512,17692,19136,20080,17366,17128,0,1736,1618,902,1000,869,0
656e363fb15695f9424caedd,29300,240000,1,2,2,26,0,0,0,0,0,0,24779,28630,29095,28883,28372,24033,5000,1700,1500,755,3000,120000,0
656e363fb15695f9424c9fd0,25447,20000,2,2,1,26,0,0,0,0,0,0,18141,17718,18058,18623,15692,15215,1600,1700,1509,1000,670,740,0
656e363fb15695f9424ca41b,26546,200000,2,2,1,50,-2,-2,-2,-2,-2,-2,411,453,348,359,672,1620,453,348,359,672,1620,384,0
656e363fb15695f9424ca8de,27765,180000,2,2,1,24,0,0,-2,-1,-1,-2,6272,0,0,1000,2190,0,0,0,1000,2190,0,384,0
656e363fb15695f9424ca717,27310,220000,1,1,2,34,0,0,-1,-1,-1,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,0
656e363fb15695f9424caa7a,28177,50000,2,2,1,31,2,0,0,0,0,0,44105,33089,22829,13216,16100,16696,2000,2506,3000,3000,1070,5203,0
656e363fb15695f9424c870e,19109,590000,2,2,1,29,-2,-2,-2,-1,0,0,0,0,0,1387,2206,3014,0,0,1387,1000,1000,1000,1
656e363fb15695f9424c75ca,14689,260000,1,2,2,31,0,0,-1,-1,-1,0,260783,54254,24119,16887,149104,127342,1743,24145,16900,150241,5285,942,0
